ticker,forecast_return,risk_score
ROL,0.0027472376823425293,0.33808284997940063
ROP,0.0027472469955682755,0.33808284997940063
ROST,0.0027472376823425293,0.33808284997940063
RSG,0.0027472376823425293,0.33808284997940063
RTX,0.0027472376823425293,0.33808284997940063
RVTY,0.0027472376823425293,0.33808284997940063
SBAC,0.0027472376823425293,0.33808284997940063
SBNY,0.0027472376823425293,0.33808284997940063
SBUX,0.0027472376823425293,0.33808284997940063
SCHW,0.0027472376823425293,0.33808284997940063
SEE,0.0027472376823425293,0.33808284997940063
SHW,0.0027472469955682755,0.33808284997940063
SIRI,0.0027472376823425293,0.33808284997940063
SJM,0.0027472376823425293,0.33808284997940063
SLB,0.0027472469955682755,0.33808284997940063
SMCI,0.0027472469955682755,0.33808284997940063
SNA,0.0027472376823425293,0.33808284997940063
SNAP,0.0027472376823425293,0.33808284997940063
SNPS,0.0027472469955682755,0.33808284997940063
SO,0.0027472376823425293,0.33808284997940063
SOLS,0.0027472469955682755,0.33808284997940063
SOLV,0.0027472376823425293,0.33808284997940063
SONY,0.0027472469955682755,0.33808284997940063
SPG,0.0027472376823425293,0.33808284997940063
SPGI,0.0027472376823425293,0.33808284997940063
SPOT,0.0027472376823425293,0.33808284997940063
SRE,0.0027472376823425293,0.33808284997940063
STE,0.0027472376823425293,0.33808284997940063
STLD,0.0027472469955682755,0.33808284997940063
STT,0.0027472376823425293,0.33808284997940063
STX,0.0027472469955682755,0.33808284997940063
STZ,0.0027472376823425293,0.33808284997940063
SW,0.0027472376823425293,0.33808284997940063
SWK,0.0027472376823425293,0.33808284997940063
SWKS,0.0027472451329231262,0.33808284997940063
SYF,0.0027472376823425293,0.33808284997940063
SYK,0.0027472376823425293,0.33808284997940063
SYY,0.0027472376823425293,0.33808284997940063
T,0.0027472376823425293,0.33808284997940063
TAP,0.0027472376823425293,0.33808284997940063
TDG,0.0027472376823425293,0.33808284997940063
TDY,0.0027472469955682755,0.33808284997940063
TECH,0.0027472376823425293,0.33808284997940063
TEL,0.0027472469955682755,0.33808284997940063
TER,0.0027472469955682755,0.33808284997940063
TFC,0.0027472376823425293,0.33808284997940063
TFX,0.0027472376823425293,0.33808284997940063
TGT,0.0027472376823425293,0.33808284997940063
TJX,0.0027472376823425293,0.33808284997940063
TKO,0.0027472376823425293,0.33808284997940063
TMO,0.0027472376823425293,0.33808284997940063
TMUS,0.0027472376823425293,0.33808284997940063
TPL,0.0027472469955682755,0.33808284997940063
TPR,0.0027472376823425293,0.33808284997940063
TRGP,0.0027472469955682755,0.33808284997940063
TRMB,0.0027472469955682755,0.33808284997940063
TROW,0.0027472376823425293,0.33808284997940063
TRV,0.0027472376823425293,0.33808284997940063
TSCO,0.0027472376823425293,0.33808284997940063
TSLA,0.0027472376823425293,0.33808284997940063
TSM,0.0027472469955682755,0.33808284997940063
TSN,0.0027472376823425293,0.33808284997940063
TT,0.0027472376823425293,0.33808284997940063
TTD,0.0027472376823425293,0.33808284997940063
TTWO,0.0027472376823425293,0.33808284997940063
TXN,0.0027472469955682755,0.33808284997940063
TXT,0.0027472376823425293,0.33808284997940063
TYL,0.0027472469955682755,0.33808284997940063
UAL,0.0027472376823425293,0.33808284997940063
UBER,0.0027472469955682755,0.33808284997940063
UDR,0.0027472376823425293,0.33808284997940063
UHS,0.0027472376823425293,0.33808284997940063
ULTA,0.0027472376823425293,0.33808284997940063
UNH,0.0027472376823425293,0.33808284997940063
UNP,0.0027472376823425293,0.33808284997940063
UPS,0.0027472376823425293,0.33808284997940063
URI,0.0027472376823425293,0.33808284997940063
USB,0.0027472376823425293,0.33808284997940063
V,0.0027472376823425293,0.33808284997940063
VFC,0.0027472376823425293,0.33808284997940063
VICI,0.0027472376823425293,0.33808284997940063
VLO,0.0027472469955682755,0.33808284997940063
VLTO,0.0027472376823425293,0.33808284997940063
VMC,0.0027472469955682755,0.33808284997940063
VRSK,0.0027472376823425293,0.33808284997940063
VRSN,0.0027472469955682755,0.33808284997940063
VRTX,0.0027472376823425293,0.33808284997940063
VST,0.0027472376823425293,0.33808284997940063
VTR,0.0027472376823425293,0.33808284997940063
VTRS,0.0027472376823425293,0.33808284997940063
VZ,0.0027472376823425293,0.33808284997940063
WAB,0.0027472376823425293,0.33808284997940063
WAT,0.0027472376823425293,0.33808284997940063
WBA,0.0027472376823425293,0.33808284997940063
WBD,0.0027472376823425293,0.33808284997940063
WDAY,0.0027472469955682755,0.33808284997940063
WDC,0.0027472469955682755,0.33808284997940063
WEC,0.0027472376823425293,0.33808284997940063
WELL,0.0027472376823425293,0.33808284997940063
WFC,0.0027472376823425293,0.33808284997940063
WHR,0.0027472376823425293,0.33808284997940063
WM,0.0027472376823425293,0.33808284997940063
WMB,0.0027472469955682755,0.33808284997940063
WMT,0.0027472376823425293,0.33808284997940063
WRB,0.0027472376823425293,0.33808284997940063
WRK,0.0027472376823425293,0.33808284997940063
WSM,0.0027472376823425293,0.33808284997940063
WST,0.0027472376823425293,0.33808284997940063
WTW,0.0027472376823425293,0.33808284997940063
WY,0.0027472376823425293,0.33808284997940063
WYNN,0.0027472376823425293,0.33808284997940063
